"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Antigua and Barbuda","ATG","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.33690090973662","2.3125060357778","2.25423131605152","2.22302704870021","2.24100686001593","2.23494660587484","2.2208600749832","2.19306526683315","2.162511165548","2.13230576133045","2.16299911694243","2.15877460359873","2.19551840056141","2.20190143585205","2.15846729278564","2.24112868309021","2.28767728805542","2.36998391151428","2.36066269874573","2.46811723709106","2.43835251878676","2.4292312499594","2.41465122678565","2.35388328000609",
"Australia","AUS","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.385806","1.390785","1.380355","1.37514","1.368562","1.377539","1.374368","1.370361","1.378295","1.37299","1.384412","1.402937","1.42345","1.457233","1.443255","1.46414","1.497224","1.505227","1.530675","1.548201","1.554602","1.526641","1.546202","1.518153","1.530216","1.54546","1.533296","1.56288","1.559359","1.587325","1.567846","1.571184",
"Austria","AUT","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.93996","0.938325","0.944794","0.949922","0.951658","0.952763","0.946575","0.945037","0.93217","0.927895","0.908709","0.92562","0.911887","0.899362","0.893558","0.887601","0.877727","0.878301","0.872035","0.863791","0.856586","0.850842","0.855789","0.845407","0.845595","0.850461","0.832053","0.837481","0.827618","0.844934","0.817381","0.810757",
"Azerbaijan","AZE","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000213080129599652","0.000184831298072235","0.0022046545457458","0.0378635052363913","0.18848241595543","0.219362184940118","0.222227329292842","0.217139571237782","0.194375074154218","0.19141958400443","0.189038663841892","0.191244045555091","0.191176295739001","0.198682967116353","0.210763816717207","0.221182938617446","0.250960856102544","0.292071004954548","0.297383958301723","0.309341423937941","0.32344001531601","0.301538705825806","0.325349390506744","0.323235899209976","0.3592529296875","0.416659891605377","0.486966043710709","0.486138752840791","0.48995081611397","0.497337447980547","0.506611961026926",
"Burundi","BDI","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.7141153900538","85.4472250979041","84.4474517977754","89.9659277616827","100.702638090259","116.823843577374","143.50197213712","183.849877034032","203.670334817146","206.056859639626","248.025262366219","263.631479595934","255.971330803591","276.939009026404","291.771322602152","319.594045383328","318.106312411724","335.300587768604","401.71499642714","445.702442281499","466.984340985998","496.116638183594","529.047302246094","560.344665527344","564.293395996094","576.041748046875","585.407897949219","654.421569824219","620.837114817309","605.598658383894","642.015379188435","664.745025491502",
"Belgium","BEL","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.974849","0.96985","0.961997","0.962529","0.964161","0.958869","0.954861","0.956039","0.972443","0.963518","0.924939","0.925129","0.910932","0.926567","0.92146","0.92366","0.92197","0.925834","0.916938","0.903423","0.894068","0.880715","0.88312","0.87123","0.859895","0.865343","0.854022","0.857157","0.846182","0.858237","0.83006","0.819757",
"Benin","BEN","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","136.878173315041","133.539625804147","180.292576670779","200.735990505798","204.603297836959","206.859714834669","215.417129894559","211.4934135656","213.106661764563","215.506867989612","217.422789613367","215.758471446469","211.969051714755","216.011453918456","217.175431355212","213.892853841643","222.355121822667","225.148090229367","226.405835245701","225.412475585938","226.481079101563","229.217330932617","224.445343017578","221.996673583984","215.950271606445","219.476272583008","215.624651809854","210.293480934838","214.010071707099","207.950812633461",
"Burkina Faso","BFA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","183.740529101844","180.087463566085","171.312918216291","167.322279643901","204.12795881025","213.367687695652","219.931782286037","219.890951255636","227.538901613794","220.278534111548","212.434800014724","216.941200544497","218.20045081905","217.697932611783","211.173040865588","217.345880780263","215.465983939718","209.006781601797","222.735444988022","229.360260729349","223.93479126436","223.072814941406","225.127624511719","222.635604858398","222.627166748047","217.019424438477","204.853576660156","199.74137878418","198.792533143882","188.940792491026","190.156025800998","188.258801521873",
"Bangladesh","BGD","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.3265676497413","12.5775574149348","12.6514460386094","12.6592077980763","12.9930977614319","13.940026273543","13.8649875863639","14.2670882283938","15.2294395241654","15.8134524427128","15.6346927298704","15.5101643905169","15.7768252518494","16.3011165380149","17.0806794683496","17.6843059961643","18.2906493590257","19.4028755553083","20.3488943806855","21.5290568009685","22.9030338722383","24.7321186065674","24.4158267974854","25.8751678466797","26.8248519897461","27.8622074127197","28.4720573425293","29.5140819549561","30.4075023434546","31.5363832647238","32.9249849323535","33.1915964230335",
"Bulgaria","BGR","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000596083985650386","0.00250733999350629","0.00465548337736643","0.00781759481406361","0.0149374821857492","0.0235463383020091","0.0467634778818915","0.525469649768715","0.623695256332441","0.626429697822103","0.635545927797467","0.667063485357982","0.666038926615","0.662234982705692","0.687839621927531","0.708458956517328","0.75380020804671","0.789173645867391","0.831063752337144","0.850106321908782","0.832819277108434","0.806086963410094","0.802703837833126","0.774339129012918","0.746218831640619","0.756860624358057","0.732021718830015","0.751070515272185","0.748557259457146","0.781401083504577","0.783950797213397","0.785687964682336",
"Bahrain","BHR","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.242239846536649","0.234174375322754","0.22689828645039","0.225988510895805","0.222044943459947","0.221825966553189","0.214534368374769","0.214731133580816","0.210673825498786","0.203508395617592","0.195473112662523","0.18780494534913","0.183956685255146","0.182739896687631","0.182162731474462","0.180741727345783","0.178608260046965","0.179309813995352","0.178769156492323","0.184422378087499","0.185006347997523","0.178627267479897","0.173650175333023","0.186130702495575","0.195008054375648","0.201736390590668","0.207624524831772","0.204112082719803","0.203404933247941","0.201793891608197","0.194714928902649","0.184850327068308",
"Bahamas, The","BHS","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.17370725001571","1.20613346163503","1.23785150813685","1.23510099349008","1.22055882607144","1.21179186777551","1.19351964482625","1.17260237873691","1.1701121327935","1.15941982281165","1.13956252452404","1.13090514698514","1.13744599834543","1.14584254071277","1.1269233247071","1.10729189515277","1.09832296296685","1.09447765604472","1.10133358563984","1.12806195822787","1.12477659506522","1.1252338886261","1.07799911499023","1.08933007717133","1.09275841712952","1.12048697471619","1.09965348243713","1.10285294055939","1.10095045061768","1.10829311705846","1.09520970767555","1.07645428953695",
"Bosnia and Herzegovina","BIH","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.868638873153698","0.888997013523036","0.897487487739242","0.920628092062809","0.898755669828025","0.880738955823293","0.865142549331812","0.852509291470866","0.828449960678663","0.82406591537974","0.818971956799153","0.785394764587162","0.799133088858392","0.791566425102947","0.800642630300766","0.791762614043781","0.78895383703875",
"Belarus","BLR","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.80460413741782E-07","3.51483633493166E-06","7.95068393417424E-05","0.00062592560919924","0.000928643557770459","0.00148761789736324","0.00253233198982079","0.00975579353018753","0.025350002197392","0.0397250122734608","0.0557390200052826","0.0699791055188645","0.080496022587983","0.0859039072196607","0.0890422608918583","0.0938678886193068","0.103810500747523","0.117667814942876","0.124724760381041","0.185265585780144","0.283296465873718","0.370848298072815","0.454382628202438","0.523944616317749","0.580304324626923","0.616520941257477","0.631143498989804","0.65461293477609","0.682512433374184","0.713558094985959",
"Belize","BLZ","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.17402327060699","1.15857911109924","1.23758018016815","1.30290544033051","1.35100471973419","1.40484631061554","1.4770028591156","","","","",
"Bermuda","BMU","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.8262528181076","1.74795651435852","1.74396002292633","1.70633566379547","1.65733289718628","1.60079455375671","1.57566356658936","","","","",
"Bolivia","BOL","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.19282735169145","1.38979648623392","1.51162601371708","1.59350093874712","1.67529165580204","1.79568120411877","1.96131323589418","2.00674900869385","2.12770355711789","2.12710991805958","2.15244697307143","2.12656311513139","2.1127935515523","2.13484037836199","2.17143687077215","2.21345069992986","2.23610396140025","2.36335174938982","2.59476627692737","2.69116728682684","2.71402346927779","2.89102506637573","2.74019336700439","2.78198313713074","2.76964354515076","2.73290395736694","2.66491603851318","2.6119339466095","2.60758618509137","2.60828628090153","2.6007411918953","2.50236123500264",
"Brazil","BRA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.518651900394071","0.837503155889496","0.941866084363567","0.984101205462858","1.00002087475389","1.02615383885615","1.06255654480532","1.10403724553754","1.17863665742139","1.32206007605332","1.37253287270899","1.41868706834656","1.43184818629102","1.44282657102356","1.46838602063992","1.54565676522762","1.59734110048442","1.65122139453888","1.66265547275543","1.79167664051056","1.90075707435608","2.08295822143555","2.24902319908142","2.32737708091736","2.35514557406133","2.39957721799485","2.44646683894431","2.5306765780227",
"Barbados","BRB","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.92446612377315","1.96180823231371","2.02017137917868","1.98410090926163","1.93517418563809","1.91773299440429","1.90757801606165","2.00772810114489","1.95195255661059","1.93995743820323","1.92229791735234","1.91765536202988","1.89007994921737","1.87805490147557","1.85459112395272","1.90283253874127","1.97807357330808","2.00079741030473","2.08305370633707","2.16666078807973","2.25585484774855","2.39308571815491","2.36778259277344","2.42831134796143","2.44711256027222","2.35353326797485","2.30098748207092","2.37052273750305","2.39901343472591","2.45292773070195","","",
"Brunei Darussalam","BRN","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.11632934915123","1.08810957053097","1.06963491943444","1.08314195947769","1.08161212563419","1.11487122559101","1.10474329529415","1.09798417457283","1.07642872153809","1.04900233041572","1.03054727559199","1.0081948950422","0.969479214284858","0.950803509257517","0.933551788540359","0.914154311939266","0.887001754915885","0.87074638580808","0.856037151062046","0.867989383564981","0.857031284365645","0.831949889659882","0.777743220329285","0.782877564430237","0.769868552684784","0.760001063346863","0.726696968078613","0.696616053581238","0.686976749588878","0.672113839062984","0.676806024564764","0.6576427461258",
"Bhutan","BTN","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.0025140931073","9.6974044167341","10.9164219268361","11.7917057079967","12.2957416384108","13.0959041222764","13.8412734774876","14.4060269363304","15.6862608229037","16.3907366176362","16.4912810136212","16.5849804950925","16.7314902304791","16.6163245198792","13.2525340665672","13.49847505803","13.7305212064766","14.038023345067","14.6447648676922","15.3379745540388","16.1523083390472","17.0435848236084","17.4075183868408","18.7254943847656","19.5885410308838","19.8067817687988","19.7291526794434","20.4737873077393","20.5300229633923","20.7142489431146","21.6138345652333","22.1606901587792",
"Botswana","BWA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.09970059291944","1.17914421208021","1.32951506400072","1.47646506908509","1.59065228554037","1.70990045600826","1.82870423665476","1.94275050616016","2.04049075084259","2.15153818231403","2.26027612098302","2.34233022293878","2.49097716046577","2.65952186454153","2.77008270090415","2.90986858734062","3.14466512990605","3.2739439223626","3.55338830622435","3.85232614199677","4.05353971900329","4.26192188262939","4.35090589523315","4.59498453140259","4.7213454246521","4.81489706039429","4.87647247314453","5.00866317749023","5.04755376679064","5.09518022039941","5.12823630398253","5.25280154588234",
"Central African Republic","CAF","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224.630609623735","209.551084303349","201.288482130778","189.817441535095","230.448696003807","267.175045891369","269.235321929326","267.324332927243","258.275574275722","249.171103899793","248.753018916259","251.193200743944","253.037314751244","257.650754677208","245.747404313631","244.537058336495","252.755703860479","248.104345992482","261.054077922396","271.210756396976","270.813120233579","265.661407470703","261.819274902344","262.857513427734","300.147705078125","298.004364013672","295.587982177734","306.808258056641","304.321189912551","306.931114088018","308.376038090577","307.084500172408",
"Canada","CAN","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.296125","1.312738","1.298617","1.292294","1.280257","1.27043","1.262316","1.257635","1.2641","1.26584","1.270074","1.271071","1.287024","1.284741","1.272632","1.259993","1.286621","1.273705","1.301879","1.301623","1.295801","1.284584","1.284164","1.303071","1.311276","1.340276","1.300739","1.298456","1.287093","1.33131","1.322488","1.324392",
"Central Europe and the Baltics","CEB","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.956371","1.99293","2.015258","2.016754","1.972713","1.955555","1.921338","1.884322","1.881942","1.884763","1.888515","1.860395","1.810614","1.81208","1.783893","1.777742","1.728184","1.66146","1.614472","1.584144","1.582199","1.537326","1.506301","1.453364","1.432765","1.41316","1.381825","1.373864","1.354687","1.371075","1.322786","1.301767",
"Channel Islands","CHI","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","204.328711046184","238.730374822694","267.455709272524","292.852837462562","318.070827","332.03468","337.878851","344.252439","353.337763","357.280823","363.493023","373.508036","381.014405","382.536482","380.349452","387.36","338.490863","343.107822","360.364216","367.561243","373.29123","370.198737","391.572364","390.161303","410.670742","447.266632","452.922569","463.231413","458.31249","465.235879","469.095638","477.818028",
"China","CHN","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.43880955356133","2.42293971905305","2.50113789980035","2.78437103220537","3.37185644012719","3.83056891277077","4.03085757979533","4.04853384928283","3.9558256964191","3.81687168927116","3.70503350422263","3.62911242184116","3.54630288950053","3.50668602144817","3.54587264409692","3.49044022428434","3.43713264925811","3.50276882135539","3.57314024134003","3.55977853540668","3.61354928627537","3.69751739501953","3.66548347473145","3.83765435218811","3.94478559494019","4.02716684341431","4.103111743927","4.14664220809937","4.13175479016644","4.17586852643279","4.22478412609295","4.07480147552066",
"Cote d'Ivoire","CIV","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","167.27870132522","163.183809312181","165.088509372243","163.826604940587","201.306216829461","223.804426162641","222.825122008768","226.48991679559","233.312716090344","229.920720269409","228.03894699906","231.443930600176","234.841414225881","237.199040027601","234.38240272389","235.500180435658","233.769158460196","231.585704001377","237.093109979362","240.364893492399","239.386815669885","243.460861206055","235.443862915039","243.982894897461","243.203826904297","246.230850219727","246.014038085938","247.134429931641","242.108940843064","235.167398207991","237.935092881714","236.558116007821",
"Cameroon","CMR","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","190.55091879817","182.918801818798","177.512888813619","166.894682639854","219.735985873221","233.125219387111","235.373911578977","241.005507604216","244.846493265536","244.088668818875","239.012973882121","242.717200065993","245.699952292194","241.743263189267","235.99007705522","232.842087885248","237.108961177267","232.656753292657","236.014679799758","244.065833165373","243.190176573584","242.678268432617","235.798065185547","241.137756347656","240.136764526367","243.046920776367","239.121658325195","236.911529541016","233.74719876943","235.217912357937","238.015483080012","232.500319130858",
"Congo, Dem. Rep.","COD","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0141199095987665","0.0881635951629781","0.507443819857633","1.48020204868344","1.88244252408705","7.09028924270686","42.1059142745609","188.33776888932","243.839328786836","269.121799931203","272.574104138271","319.827295860272","350.273742114093","398.26673473576","449.900271470192","464.147739027584","489.081086216088","546.731811523438","558.836181640625","553.323608398438","529.224670410156","503.930908203125","488.539916992188","630.605529785156","","","","",
"Congo, Rep.","COG","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","194.531534536412","183.495640863351","171.092155575152","174.369372912192","242.059605307223","257.629216176981","275.399782860147","","302.588653363799","308.376544227382","295.672259086047","287.706721483176","295.616142003674","287.227958774363","286.535687717466","285.709119122262","294.875806796209","294.308071566605","297.481464006572","311.723603425078","307.894476133086","303.724060058594","293.175720214844","301.327453613281","296.674835205078","294.581604003906","294.852508544922","285.969329833984","282.368830228216","283.461180836971","285.03422429358","276.915303194656",
"Colombia","COL","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","189.510678055903","236.987862918719","292.196900711219","347.512373327588","416.060629101549","489.279023760557","574.203723320224","664.678363208396","776.790674120438","842.813231601194","890.472300003863","935.015168355085","978.88126483565","1025.4050898448","1057.60240909268","1074.56894766909","1085.67113964748","1114.09174944245","1147.98955177387","1200.48538775906","1207.93987231146","1210.9931640625","1189.50366210938","1220.91125488281","1249.01916503906","1305.77722167969","1403.306455","1467.281232","1464.411798","1516.439987","1529.931753","1567.446659",
"Comoros","COM","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","208.950101817678","214.494451293921","218.605478624446","221.873734143494","225.758479131842","224.930007712743","225.253414775617","228.787063090155","224.075739360432","234.68511772566","238.644363555903","235.604125976563","222.832611083984","225.924362182617","223.673690795898","222.904800415039","218.713516235352","213.51823425293","","","","",
"Cabo Verde","CPV","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.053366303257","39.9940734863522","40.0281733173085","41.1311130971447","41.4696852906757","43.7068751364204","44.9945060648598","47.7285193675196","49.0642092530004","50.1053405434401","47.2678351075941","47.5086161213209","47.6482164111826","47.144141619008","45.0467225626424","43.7510569023965","44.6593975776444","45.3360337254502","46.6175977389014","47.2476134983581","47.4515076268739","48.0573387145996","48.0856132507324","50.3654823303223","50.4027481079102","49.8604202270508","48.9576988220215","47.6121101379395","47.0610860715583","46.7349598096494","46.4451382588275","45.1871874899094",
"Costa Rica","CRI","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.0647280804055","60.5851064012611","71.6181253258084","76.3672758713475","84.4998955209382","101.251920875799","115.59429796956","127.917956324509","140.649028840171","151.463556232744","162.576338264606","175.903959240645","189.031885253812","202.29845843442","221.286768803293","243.557287570546","263.010200009623","279.643397409018","305.457214536786","330.588708433443","343.672761353958","349.406890869141","346.227905273438","367.656860351563","379.903289794922","378.803009033203","362.228595","361.106424","363.40089","362.586859","358.257567","358.301276",
"Caribbean small states","CSS","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.43421304661846","1.41980005055179","1.40310333526225","1.39437245076922","1.37674384790191","1.38638932445114","1.38489921151468","1.38682533500732","1.42738904058813","1.4575981174781","1.47393799721518","1.46215999126434","1.42017841339111","1.46651816368103","1.48658490180969","1.47984445095062","1.46627640724182","1.48293137550354","1.4849739630849","1.4967881215377","","",
"Cayman Islands","CYM","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.16595968407016","1.15031373028889","1.12989151477814","1.08442902565002","1.14433515071869","1.16365468502045","1.14751029014587","1.1331182718277","1.14961755275726","","","","",
